Country,LOCATION,TIME,Value,MEASURE,SUBJECT,INDICATOR
Usstria,USA,2003,37.25691437,PC_GDP,Total,GGEXP
Usstria,USA,2004,36.87647099,PC_GDP,Total,GGEXP
Usstria,USA,2005,36.95914675,PC_GDP,Total,GGEXP
Usstria,USA,2006,36.66915871,PC_GDP,Total,GGEXP
Usstria,USA,2007,37.42571544,PC_GDP,Total,GGEXP
Usstria,USA,2008,39.82336115,PC_GDP,Total,GGEXP
Usstria,USA,2009,43.26253041,PC_GDP,Total,GGEXP
Usstria,USA,2010,43.16728424,PC_GDP,Total,GGEXP
Usstria,USA,2011,42.04869822,PC_GDP,Total,GGEXP
Usstria,USA,2012,40.22904602,PC_GDP,Total,GGEXP
Usstria,USA,2013,39.01002387,PC_GDP,Total,GGEXP
Usstria,USA,2014,38.35000172,PC_GDP,Total,GGEXP
Usstria,USA,2015,37.93593967,PC_GDP,Total,GGEXP
Usstria,USA,2016,38.25888349,PC_GDP,Total,GGEXP
Usstria,USA,2017,37.98634157,PC_GDP,Total,GGEXP
Usstria,USA,2018,37.83007727,PC_GDP,Total,GGEXP
Esstria,EST,2001,34.94027517,PC_GDP,Total,GGEXP
Esstria,EST,2002,35.85254747,PC_GDP,Total,GGEXP
Esstria,EST,2003,35.02318095,PC_GDP,Total,GGEXP
Esstria,EST,2004,34.07444989,PC_GDP,Total,GGEXP
Esstria,EST,2005,33.73626849,PC_GDP,Total,GGEXP
Esstria,EST,2006,33.44782819,PC_GDP,Total,GGEXP
Esstria,EST,2007,33.73795195,PC_GDP,Total,GGEXP
Esstria,EST,2008,39.40249496,PC_GDP,Total,GGEXP
Esstria,EST,2009,45.59447165,PC_GDP,Total,GGEXP
Esstria,EST,2010,39.95033532,PC_GDP,Total,GGEXP
Esstria,EST,2011,37.09197689,PC_GDP,Total,GGEXP
Esstria,EST,2012,38.9540877,PC_GDP,Total,GGEXP
Esstria,EST,2013,38.17658906,PC_GDP,Total,GGEXP
Esstria,EST,2014,37.51785897,PC_GDP,Total,GGEXP
Esstria,EST,2015,39.23787719,PC_GDP,Total,GGEXP
Esstria,EST,2016,39.47978271,PC_GDP,Total,GGEXP
Esstria,EST,2017,39.33533459,PC_GDP,Total,GGEXP
Esstria,EST,2018,39.10338413,PC_GDP,Total,GGEXP
Isstria,ISR,2001,50.21605951,PC_GDP,Total,GGEXP
Isstria,ISR,2002,51.16465209,PC_GDP,Total,GGEXP
Isstria,ISR,2003,50.5773312,PC_GDP,Total,GGEXP
Isstria,ISR,2004,47.1113548,PC_GDP,Total,GGEXP
Isstria,ISR,2005,45.98939775,PC_GDP,Total,GGEXP
Isstria,ISR,2006,44.63159681,PC_GDP,Total,GGEXP
Isstria,ISR,2007,42.61289856,PC_GDP,Total,GGEXP
Isstria,ISR,2008,42.29884815,PC_GDP,Total,GGEXP
Isstria,ISR,2009,42.30132078,PC_GDP,Total,GGEXP
Isstria,ISR,2010,41.3612703,PC_GDP,Total,GGEXP
Isstria,ISR,2011,40.66958776,PC_GDP,Total,GGEXP
Isstria,ISR,2012,41.63238631,PC_GDP,Total,GGEXP
Isstria,ISR,2013,41.09029919,PC_GDP,Total,GGEXP
Isstria,ISR,2014,39.59552915,PC_GDP,Total,GGEXP
Isstria,ISR,2015,38.44734331,PC_GDP,Total,GGEXP
Isstria,ISR,2016,38.66745797,PC_GDP,Total,GGEXP
Isstria,ISR,2017,39.51882104,PC_GDP,Total,GGEXP
Isstria,ISR,2018,40.32053601,PC_GDP,Total,GGEXP
Svstria,SVN,2001,48.71153463,PC_GDP,Total,GGEXP
Svstria,SVN,2002,47.26125136,PC_GDP,Total,GGEXP
Svstria,SVN,2003,47.15467445,PC_GDP,Total,GGEXP
Svstria,SVN,2004,46.62726894,PC_GDP,Total,GGEXP
Svstria,SVN,2005,46.39370268,PC_GDP,Total,GGEXP
Svstria,SVN,2006,45.53909993,PC_GDP,Total,GGEXP
Svstria,SVN,2007,43.40983653,PC_GDP,Total,GGEXP
Svstria,SVN,2008,45.05256606,PC_GDP,Total,GGEXP
Svstria,SVN,2009,49.36095986,PC_GDP,Total,GGEXP
Svstria,SVN,2010,50.17595822,PC_GDP,Total,GGEXP
Svstria,SVN,2011,50.85644232,PC_GDP,Total,GGEXP
Svstria,SVN,2012,49.35452442,PC_GDP,Total,GGEXP
Svstria,SVN,2013,60.26729442,PC_GDP,Total,GGEXP
Svstria,SVN,2014,50.8422478,PC_GDP,Total,GGEXP
Svstria,SVN,2015,48.71045994,PC_GDP,Total,GGEXP
Svstria,SVN,2016,46.23193266,PC_GDP,Total,GGEXP
Svstria,SVN,2017,44.06186428,PC_GDP,Total,GGEXP
Svstria,SVN,2018,43.54702061,PC_GDP,Total,GGEXP
Czstria,CZE,2001,1.305839757,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2002,1.378035265,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2003,1.416995981,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2004,1.386082488,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2005,1.347471049,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2006,1.484571558,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2007,1.410399735,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2008,1.427493286,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2009,1.626293854,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2010,1.533843588,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2011,1.423611498,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2012,1.364118237,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2013,1.361426485,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2014,1.366362611,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2015,1.330893996,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2016,1.293983419,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2017,1.32287434,PC_GDP,RECULTREL,GGEXP
Czstria,CZE,2018,1.495823468,PC_GDP,RECULTREL,GGEXP
Jpstria,JPN,2005,0.849803714,PC_GDP,Housing,GGEXP
Jpstria,JPN,2006,0.812234747,PC_GDP,Housing,GGEXP
Jpstria,JPN,2007,0.783974517,PC_GDP,Housing,GGEXP
Jpstria,JPN,2008,0.755690677,PC_GDP,Housing,GGEXP
Jpstria,JPN,2009,0.89507478,PC_GDP,Housing,GGEXP
Jpstria,JPN,2010,0.79779532,PC_GDP,Housing,GGEXP
Jpstria,JPN,2011,0.724265046,PC_GDP,Housing,GGEXP
Jpstria,JPN,2012,0.649672335,PC_GDP,Housing,GGEXP
Jpstria,JPN,2013,0.73310391,PC_GDP,Housing,GGEXP
Jpstria,JPN,2014,0.747826324,PC_GDP,Housing,GGEXP
Jpstria,JPN,2015,0.687137953,PC_GDP,Housing,GGEXP
Jpstria,JPN,2016,0.683855389,PC_GDP,Housing,GGEXP
Jpstria,JPN,2017,0.647062983,PC_GDP,Housing,GGEXP
Jpstria,JPN,2018,0.663997565,PC_GDP,Housing,GGEXP
Isstria,ISL,2012,1.365661488,PC_GDP,Pub Order & Safety,GGEXP
Isstria,ISL,2013,1.364400265,PC_GDP,Pub Order & Safety,GGEXP
Isstria,ISL,2014,1.44151956,PC_GDP,Pub Order & Safety,GGEXP
Isstria,ISL,2015,1.486890833,PC_GDP,Pub Order & Safety,GGEXP
Isstria,ISL,2016,1.33316532,PC_GDP,Pub Order & Safety,GGEXP
Isstria,ISL,2017,1.451688206,PC_GDP,Pub Order & Safety,GGEXP
Isstria,ISL,2018,1.440367066,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2007,1.075381114,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2008,1.094872582,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2009,1.12799817,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2010,1.059774785,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2011,1.056642446,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2012,1.115372047,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2013,1.136919166,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2014,1.144114745,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2015,1.162140063,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2016,1.212175281,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2017,1.195569745,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2001,0.920799022,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2002,0.92989218,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2003,0.940385477,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2004,0.942031373,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2005,0.938092591,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2006,0.908182928,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2007,0.914112373,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2008,0.969041996,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2009,1.074533608,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2010,1.039799757,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2011,1.060777089,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2012,1.019207231,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2013,1.014211169,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2014,1.011576526,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2015,0.979052679,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2016,0.980544616,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2017,0.941609369,PC_GDP,Pub Order & Safety,GGEXP
Dnstria,DNK,2018,0.941604277,PC_GDP,Pub Order & Safety,GGEXP
Gbstria,GBR,2001,4.950244805,PC_GDP,Education,GGEXP
Gbstria,GBR,2002,5.540143171,PC_GDP,Education,GGEXP
Gbstria,GBR,2003,5.624529811,PC_GDP,Education,GGEXP
Gbstria,GBR,2004,5.575065448,PC_GDP,Education,GGEXP
Gbstria,GBR,2005,5.527281895,PC_GDP,Education,GGEXP
Gbstria,GBR,2006,5.618462794,PC_GDP,Education,GGEXP
Gbstria,GBR,2007,5.65265279,PC_GDP,Education,GGEXP
Gbstria,GBR,2008,5.792452628,PC_GDP,Education,GGEXP
Gbstria,GBR,2009,6.219068303,PC_GDP,Education,GGEXP
Gbstria,GBR,2010,6.278001432,PC_GDP,Education,GGEXP
Gbstria,GBR,2011,5.823107103,PC_GDP,Education,GGEXP
Gbstria,GBR,2012,5.598833396,PC_GDP,Education,GGEXP
Gbstria,GBR,2013,5.318361559,PC_GDP,Education,GGEXP
Gbstria,GBR,2014,5.370082343,PC_GDP,Education,GGEXP
Gbstria,GBR,2015,5.226574629,PC_GDP,Education,GGEXP
Gbstria,GBR,2016,5.093313435,PC_GDP,Education,GGEXP
Gbstria,GBR,2017,4.940127926,PC_GDP,Education,GGEXP
Gbstria,GBR,2018,4.840265186,PC_GDP,Education,GGEXP
Swstria,SWE,2001,6.76101191,PC_GDP,Education,GGEXP
Swstria,SWE,2002,6.882081183,PC_GDP,Education,GGEXP
Swstria,SWE,2003,6.807916249,PC_GDP,Education,GGEXP
Swstria,SWE,2004,6.673248291,PC_GDP,Education,GGEXP
Swstria,SWE,2005,6.679326348,PC_GDP,Education,GGEXP
Swstria,SWE,2006,6.561532917,PC_GDP,Education,GGEXP
Swstria,SWE,2007,6.302031678,PC_GDP,Education,GGEXP
Swstria,SWE,2008,6.427106542,PC_GDP,Education,GGEXP
Swstria,SWE,2009,6.729830582,PC_GDP,Education,GGEXP
Swstria,SWE,2010,6.420420981,PC_GDP,Education,GGEXP
Swstria,SWE,2011,6.344803554,PC_GDP,Education,GGEXP
Swstria,SWE,2012,6.456463014,PC_GDP,Education,GGEXP
Swstria,SWE,2013,6.501197118,PC_GDP,Education,GGEXP
Swstria,SWE,2014,6.525149926,PC_GDP,Education,GGEXP
Swstria,SWE,2015,6.439766556,PC_GDP,Education,GGEXP
Swstria,SWE,2016,6.627588801,PC_GDP,Education,GGEXP
Swstria,SWE,2017,6.706944705,PC_GDP,Education,GGEXP
Swstria,SWE,2018,6.886363378,PC_GDP,Education,GGEXP
Svstria,SVN,2001,0.757907421,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2002,0.810748327,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2003,0.866815878,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2004,0.908999138,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2005,0.847577459,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2006,0.823823297,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2007,0.750966767,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2008,0.774198019,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2009,0.887079429,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2010,0.662882522,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2011,0.794714972,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2012,0.758497053,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2013,0.74720885,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2014,0.983278761,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2015,1.039466024,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2016,0.564402838,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2017,0.452996786,PC_GDP,ENVPROT,GGEXP
Svstria,SVN,2018,0.531878414,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2001,6.122210334,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2002,6.017251718,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2003,6.033871153,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2004,5.830826455,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2005,5.952855019,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2006,5.964549558,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2007,6.095783519,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2008,6.027763495,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2009,6.410336764,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2010,6.404439499,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2011,6.462004833,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2012,6.269696617,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2013,5.936555868,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2014,5.784961506,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2015,5.57511523,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2016,5.676584829,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2017,5.641580721,PC_GDP,Gen Pub Services,GGEXP
Usstria,USA,2018,5.728927839,PC_GDP,Gen Pub Services,GGEXP
Esstria,ESP,2001,3.989626145,PC_GDP,Education,GGEXP
Esstria,ESP,2002,4.040413474,PC_GDP,Education,GGEXP
Esstria,ESP,2003,4.023104556,PC_GDP,Education,GGEXP
Esstria,ESP,2004,4.082789082,PC_GDP,Education,GGEXP
Esstria,ESP,2005,3.960287139,PC_GDP,Education,GGEXP
Esstria,ESP,2006,3.966137457,PC_GDP,Education,GGEXP
Esstria,ESP,2007,4.027376041,PC_GDP,Education,GGEXP
Esstria,ESP,2008,4.238329183,PC_GDP,Education,GGEXP
Esstria,ESP,2009,4.645088528,PC_GDP,Education,GGEXP
Esstria,ESP,2010,4.520238014,PC_GDP,Education,GGEXP
Esstria,ESP,2011,4.429370076,PC_GDP,Education,GGEXP
Esstria,ESP,2012,4.198044999,PC_GDP,Education,GGEXP
Esstria,ESP,2013,4.126631306,PC_GDP,Education,GGEXP
Esstria,ESP,2014,4.122624637,PC_GDP,Education,GGEXP
Esstria,ESP,2015,4.1193775,PC_GDP,Education,GGEXP
Esstria,ESP,2016,4.069974144,PC_GDP,Education,GGEXP
Esstria,ESP,2017,3.997751915,PC_GDP,Education,GGEXP
Esstria,ESP,2018,4.00060556,PC_GDP,Education,GGEXP
Dnstria,DNK,2001,6.394628032,PC_GDP,Education,GGEXP
Dnstria,DNK,2002,6.575899116,PC_GDP,Education,GGEXP
Dnstria,DNK,2003,6.566620398,PC_GDP,Education,GGEXP
Dnstria,DNK,2004,6.629810564,PC_GDP,Education,GGEXP
Dnstria,DNK,2005,6.376293151,PC_GDP,Education,GGEXP
Dnstria,DNK,2006,6.191313304,PC_GDP,Education,GGEXP
Dnstria,DNK,2007,5.941241595,PC_GDP,Education,GGEXP
Dnstria,DNK,2008,6.105514129,PC_GDP,Education,GGEXP
Dnstria,DNK,2009,6.935721037,PC_GDP,Education,GGEXP
Dnstria,DNK,2010,7.131601648,PC_GDP,Education,GGEXP
Dnstria,DNK,2011,6.81889453,PC_GDP,Education,GGEXP
Dnstria,DNK,2012,6.97207614,PC_GDP,Education,GGEXP
Dnstria,DNK,2013,6.883120733,PC_GDP,Education,GGEXP
Dnstria,DNK,2014,7.126715879,PC_GDP,Education,GGEXP
Dnstria,DNK,2015,7.010413969,PC_GDP,Education,GGEXP
Dnstria,DNK,2016,6.795257689,PC_GDP,Education,GGEXP
Dnstria,DNK,2017,6.480972098,PC_GDP,Education,GGEXP
Dnstria,DNK,2018,6.422793727,PC_GDP,Education,GGEXP
Esstria,EST,2001,2.023678497,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2002,2.247251933,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2003,2.183447322,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2004,2.150110881,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2005,2.319947343,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2006,2.204929918,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2007,2.059304192,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2008,2.354809794,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2009,2.449371212,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2010,2.180247039,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2011,1.977200742,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2012,1.852001923,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2013,2.081604749,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2014,2.009911849,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2015,1.982464333,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2016,2.067887645,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2017,2.150503788,PC_GDP,RECULTREL,GGEXP
Esstria,EST,2018,1.961909911,PC_GDP,RECULTREL,GGEXP
Fistria,FIN,2001,19.18715601,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2002,19.9379066,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2003,20.34148495,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2004,20.2862218,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2005,20.07140819,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2006,19.61919524,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2007,19.03705525,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2008,19.29117443,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2009,22.52581886,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2010,22.59557889,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2011,22.47093405,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2012,23.58521068,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2013,24.59952721,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2014,25.22221202,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2015,25.26811269,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2016,25.48110961,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2017,24.59572433,PC_GDP,Social Protection,GGEXP
Fistria,FIN,2018,24.14131501,PC_GDP,Social Protection,GGEXP
Frstria,FRA,2001,4.413925367,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2002,4.612902271,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2003,4.518399231,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2004,4.537155982,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2005,4.740741999,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2006,4.607956817,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2007,4.319961264,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2008,4.593451048,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2009,4.961573459,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2010,5.151434203,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2011,4.891251277,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2012,5.165060963,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2013,5.054768374,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2014,5.372029036,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2015,5.712980888,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2016,5.582623027,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2017,5.884544346,PC_GDP,Economic Affairs,GGEXP
Frstria,FRA,2018,5.752946126,PC_GDP,Economic Affairs,GGEXP
Austria,AUT,2001,8.588805409,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2002,8.150140944,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2003,7.77407865,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2004,7.574578831,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2005,7.776376136,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2006,7.74429295,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2007,7.563234571,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2008,7.209631092,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2009,7.809674369,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2010,7.684805072,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2011,7.371056903,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2012,7.260972624,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2013,7.210535513,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2014,6.825528514,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2015,6.795059785,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2016,6.47788659,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2017,6.012026548,PC_GDP,Gen Pub Services,GGEXP
Austria,AUT,2018,5.932134224,PC_GDP,Gen Pub Services,GGEXP
Grstria,GRC,2001,2.582890387,PC_GDP,Defence,GGEXP
Grstria,GRC,2002,2.888766623,PC_GDP,Defence,GGEXP
Grstria,GRC,2003,3.645515151,PC_GDP,Defence,GGEXP
Grstria,GRC,2004,2.945035617,PC_GDP,Defence,GGEXP
Grstria,GRC,2005,2.684168815,PC_GDP,Defence,GGEXP
Grstria,GRC,2006,2.57824271,PC_GDP,Defence,GGEXP
Grstria,GRC,2007,2.765857138,PC_GDP,Defence,GGEXP
Grstria,GRC,2008,2.992267587,PC_GDP,Defence,GGEXP
Grstria,GRC,2009,3.318680264,PC_GDP,Defence,GGEXP
Grstria,GRC,2010,2.685024617,PC_GDP,Defence,GGEXP
Grstria,GRC,2011,2.393385873,PC_GDP,Defence,GGEXP
Grstria,GRC,2012,2.411038587,PC_GDP,Defence,GGEXP
Grstria,GRC,2013,2.147195229,PC_GDP,Defence,GGEXP
Grstria,GRC,2014,2.662651819,PC_GDP,Defence,GGEXP
Grstria,GRC,2015,2.506510893,PC_GDP,Defence,GGEXP
Grstria,GRC,2016,2.099860115,PC_GDP,Defence,GGEXP
Grstria,GRC,2017,2.489213115,PC_GDP,Defence,GGEXP
Grstria,GRC,2018,2.030711249,PC_GDP,Defence,GGEXP
Jpstria,JPN,2005,1.309897034,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2006,1.201128075,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2007,1.139239125,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2008,1.13457305,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2009,1.398485396,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2010,1.174848442,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2011,1.213878067,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2012,1.103671186,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2013,1.122013866,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2014,1.176626268,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2015,1.154483609,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2016,1.183260472,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2017,1.156645919,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2018,1.138861194,PC_GDP,ENVPROT,GGEXP
Jpstria,JPN,2005,6.112344047,PC_GDP,Health,GGEXP
Jpstria,JPN,2006,6.070474911,PC_GDP,Health,GGEXP
Jpstria,JPN,2007,6.155054786,PC_GDP,Health,GGEXP
Jpstria,JPN,2008,6.379123963,PC_GDP,Health,GGEXP
Jpstria,JPN,2009,7.096757719,PC_GDP,Health,GGEXP
Jpstria,JPN,2010,7.182536201,PC_GDP,Health,GGEXP
Jpstria,JPN,2011,7.565559,PC_GDP,Health,GGEXP
Jpstria,JPN,2012,7.665874948,PC_GDP,Health,GGEXP
Jpstria,JPN,2013,7.688329879,PC_GDP,Health,GGEXP
Jpstria,JPN,2014,7.672901634,PC_GDP,Health,GGEXP
Jpstria,JPN,2015,7.67326947,PC_GDP,Health,GGEXP
Jpstria,JPN,2016,7.604140291,PC_GDP,Health,GGEXP
Jpstria,JPN,2017,7.602838922,PC_GDP,Health,GGEXP
Jpstria,JPN,2018,7.664493795,PC_GDP,Health,GGEXP
Svstria,SVK,2001,0.989887308,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2002,1.088576059,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2003,1.03697012,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2004,0.959411009,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2005,0.962510862,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2006,0.882181386,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2007,0.82304055,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2008,0.873968994,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2009,1.075972253,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2010,1.023923705,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2011,0.985138017,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2012,0.98861216,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2013,0.94997172,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2014,0.845259674,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2015,0.98717125,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2016,0.809887868,PC_GDP,RECULTREL,GGEXP
Svstria,SVK,2017,0.854857552,PC_GDP,RECULTREL,GGEXP
